Time,LeaveTemp,EnterTemp,Flow,kWE
2022-02-22 06:04,6.909996033,10.6000061,13.84115077,28.60759301
2022-02-22 05:59,6.809997559,10.3500061,15.64118497,24.17721326
2022-02-22 05:54,6.049995422,10,16.0115823,30.7594927
2022-02-22 05:49,5.77999115,10.15000916,14.96419342,33.10126534
2022-02-22 05:44,5.899993896,10.45001221,15.84089719,33.10126534
2022-02-22 05:39,5.979995728,10.75,16.21109009,34.55696106
2022-02-22 05:34,6.499992371,11,16.91856055,30.44303701
2022-02-22 05:29,6.399993896,10.55000305,18.28790859,32.40506377
2022-02-22 05:24,5.359992981,10.1000061,19.23400817,35.69620108
2022-02-22 05:19,5.359992981,11.05000305,14.38689461,44.11392212
2022-02-22 05:14,7.219993591,11.8500061,15.30947373,33.86075949
2022-02-22 05:09,7.189994812,11.05000305,14.71548914,29.87341579
2022-02-22 05:04,6.179992676,9.700012207,15.86560952,23.16455599
2022-02-22 04:59,5.949996948,9.650009155,13.41671378,23.54430187
2022-02-22 04:54,6.249992371,9.75,15.41080855,22.91139047
2022-02-22 04:49,5.899993896,9.350006104,14.73482386,22.72151754
2022-02-22 04:44,6.099990845,9.400009155,16.05545442,22.02531597
2022-02-22 04:39,5.909996033,9.400009155,14.90786361,25
2022-02-22 04:34,5.709991455,9.350006104,15.2770242,25.5696188
2022-02-22 04:29,5.799995422,9.5,14.06177709,25.3164557
2022-02-22 04:24,6.179992676,9.800003052,14.83401384,24.30379602
2022-02-22 04:19,6.479995728,9.850006104,16.71347446,25.3164557
2022-02-22 04:14,6.089996338,9.400009155,16.72801027,24.17721326
2022-02-22 04:09,5.88999176,9.300003052,15.88751659,23.92405015
2022-02-22 04:04,6.009994507,9.5,15.66012949,25.82278433
2022-02-22 03:59,5.879997253,9.300003052,16.7482863,24.49366896
2022-02-22 03:54,5.979995728,9.5,15.52666807,24.81012465
2022-02-22 03:49,6.499992371,9.950012207,16.11833976,24.74683447
2022-02-22 03:44,6.219993591,9.400009155,18.46255655,25.06329017
2022-02-22 03:39,5.999992371,9.400009155,15.6534395,24.93670741
2022-02-22 03:34,6.449996948,9.5,18.62355819,23.03797323
2022-02-22 03:29,5.819992065,9.25,15.44698863,25.94936709
2022-02-22 03:24,5.709991455,9.25,15.57376606,27.34177022
2022-02-22 03:19,5.91999054,9.550003052,14.53015104,27.78480868
2022-02-22 03:14,5.949996948,9.600006104,15.95445045,27.46835298
2022-02-22 03:09,5.899993896,9.300003052,18.04010304,26.45569572
2022-02-22 03:04,6.399993896,9.600006104,17.30303661,24.74683447
2022-02-22 02:59,6.399993896,9.650009155,18.13833966,25.25316311
2022-02-22 02:54,6.149993896,9.400009155,16.15560617,25.12658035
2022-02-22 02:49,5.799995422,9.300003052,15.81994506,27.02531453
2022-02-22 02:44,6.099990845,9.600006104,16.16085692,26.07594744
2022-02-22 02:39,6.009994507,9.450012207,17.13650504,27.02531453
2022-02-22 02:34,5.88999176,9.450012207,15.48622142,27.53164557
2022-02-22 02:29,5.899993896,9.550003052,16.21599882,26.77215142
2022-02-22 02:24,6.089996338,9.75,15.51963182,27.02531453
2022-02-22 02:19,6.209991455,9.5,17.62768271,25.50632863
2022-02-22 02:14,6.16999054,9.700012207,15.88826476,24.87341724
2022-02-22 02:09,6.099990845,9.75,15.69290208,24.93670741
2022-02-22 02:04,5.899993896,9.600006104,15.35181673,26.32911296
2022-02-22 01:59,6.149993896,9.650009155,16.84274962,24.55696154
2022-02-22 01:54,5.999992371,9.700012207,16.83536095,25
2022-02-22 01:49,5.899993896,9.550003052,15.36596662,29.30379699
2022-02-22 01:44,5.999992371,9.700012207,14.77125539,28.16455696
2022-02-22 01:39,5.91999054,9.5,14.53310116,25.82278433
2022-02-22 01:34,5.999992371,9.850006104,14.56771917,27.65822592
